headline_fcf(),bs_cash_near_cash_item(), is_cogs_to_fe_and_pp_and_g(), is_tot_oper_exp(), is_comparable_ebit(),is_non_operating_inc_loss_gaap(), cf_depr_amort(),is_comparable_ebitda(), is_int_expense(), is_int_inc(), is_other_nonop_inc_loss_gaap(), is_comp_ptp_ex_stk_based_comp(), is_inc_tax_exp(), is_comp_net_income_gaap(), is_comp_net_income_gaap(fa_period_offset=1), is_comp_net_income_gaap(fa_period_offset=2), is_comp_net_income_gaap(fa_period_offset=3), is_comp_net_income_gaap(fa_period_offset=4), is_comp_net_income_gaap(fa_period_offset=5), cb_cf_net_cash_investing_act(),cb_cf_net_cash_financing_act(), ebit(), pretax_inc(), is_comp_net_income_adjust(), bs_pfd_eqy(), minority_noncontrolling_interest(),	bs_tot_cap()) for(members('RAY Index'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,cur_mkt_cap(),cash_and_marketable_securities(),preferred_equity_and_minority_int(),RR251,sales_rev_turn(),gross_profit(),ebitda(),earn_for_common(),cf_cash_from_oper(),capital_expend(),cf_free_cash_flow(),is_oper_inc(),bs_cur_asset_report(),bs_tot_asset(),bs_cur_liab(),RR005,RR007,cf_cash_from_inv_act(),cf_cash_from_fnc_act(),is_comp_sales(),is_comp_sales(fa_period_offset=1),is_comp_sales(fa_period_offset=2),is_comp_sales(fa_period_offset=3),is_comp_sales(fa_period_offset=4),is_comp_sales(fa_period_offset=5),headline_fcf(),bs_cash_near_cash_item(),is_cogs_to_fe_and_pp_and_g(),is_tot_oper_exp(),is_comparable_ebit(),is_non_operating_inc_loss_gaap(),cf_depr_amort(),is_comparable_ebitda(),is_int_expense(),is_int_inc(),is_other_nonop_inc_loss_gaap(),is_comp_ptp_ex_stk_based_comp(),is_inc_tax_exp(),is_comp_net_income_gaap(),is_comp_net_income_gaap(fa_period_offset=1),is_comp_net_income_gaap(fa_period_offset=2),is_comp_net_income_gaap(fa_period_offset=3),is_comp_net_income_gaap(fa_period_offset=4),is_comp_net_income_gaap(fa_period_offset=5),cb_cf_net_cash_investing_act(),cb_cf_net_cash_financing_act(),ebit(),pretax_inc(),is_comp_net_income_adjust(),bs_pfd_eqy(),minority_noncontrolling_interest(),bs_tot_cap()
CBT UN Equity,4286115225,206000000,134000000,1540000000,4321000000,885000000,558000000,209000000,100000000,-211000000,-111000000,389000000,1820000000,3525000000,1105000000,2493000000,1032000000,-118000000,54000000,4321000000,4448333333,4442600000,4690800000,#N/A,#N/A,-111000000,206000000,3436000000,#N/A,582000000,54000000,146000000,728000000,56000000,11000000,9000000,518000000,102000000,209000000,375333333.3,362200000,380250000,#N/A,#N/A,-118000000,145000000,389000000,335000000,335000000,0,134000000,2572000000
PLTK UW Equity,3867642616,1255400000,0,2531600000,2633300000,1895600000,625300000,290100000,484200000,-84300000,399900000,455100000,1495700000,2993400000,525900000,3081800000,-88400000,-56200000,-67200000,2633300000,2591949495,2831619048,2846000000,2885000000,2971000000,399900000,1255400000,737700000,#N/A,455100000,103400000,164200000,902600000,105500000,9400000,10500000,351700000,61600000,290100000,291526785.7,342933333.3,414500000,436900000,497000000,-56200000,-48000000,455100000,351700000,290100000,0,0,2443200000
CSL UN Equity,12938817410,625400000,0,2931700000,6513300000,2105700000,1470300000,877400000,726400000,-176400000,550000000,1218600000,2770900000,7732000000,1552100000,4690300000,3041700000,-73900000,-322700000,6513300000,6635261905,6969583333,7397350000,#N/A,#N/A,550000000,625400000,4407600000,#N/A,1217700000,89900000,251700000,1507700000,89700000,3900000,4100000,1128700000,252500000,880600000,920750000,924000000,#N/A,#N/A,#N/A,-73900000,-319000000,1218600000,1128700000,1003900000,0,0,5973400000
SGFY UN Equity,6732799828,461600000,200600000,364000000,783900000,#N/A,-507900000,-517700000,29800000,-9500000,20300000,-579800000,777800000,1721500000,409000000,862400000,859100000,-224100000,-600000,783900000,988250000,1167250000,1435650000,1719750000,2016000000,20300000,461600000,#N/A,#N/A,37700000,160500000,71900000,109600000,47600000,#N/A,112900000,-151100000,-41400000,-508000000,39783333.33,71810833.33,43505833.33,13257500,27550000,-224100000,-600000,-579800000,-740300000,-81308000,0,200600000,1223100000
BKU UN Equity,2998983964,572647000,0,6330923000,1308087000,#N/A,#N/A,279896000,#N/A,#N/A,#N/A,375132000,#N/A,37026712000,#N/A,34590731000,2435981000,#N/A,#N/A,1006321000,1074333333,1081666667,1069000000,#N/A,#N/A,#N/A,572647000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,950351000,0,375132000,90161000,279896000,284875000,265250000,213000000,#N/A,#N/A,#N/A,#N/A,#N/A,375132000,279270000,0,0,8766904000
BMBL UW Equity,5035438811,365105000,0,625989000,872513000,633644000,140017000,20023000,175684000,-15576000,160108000,40008000,452013000,3792838000,139629000,1230534000,2562304000,-84158000,-11212000,872493000,1006656863,1200133333,1432800000,1709000000,2035675000,160108000,365105000,238869000,832505000,36751662,4627000,100009000,221209000,25027000,0,-10571000,2056000,6140000,26334000,33788430.95,55972023.81,129933333.3,249800000,329562500,65274000,-22441000,40008000,35381000,20023000,0,866823000,3188293000
CHE UN Equity,7559616880,7781000,0,246257000,2129287000,772652000,475238000,262123000,273257000,-53269000,219988000,360198000,198869000,1356195000,298150000,634779000,721416000,-53959000,-240260000,2129287000,2195750000,2295500000,2435000000,#N/A,#N/A,219988000,7781000,1356635000,1769089000,392417000,16792000,58914000,452417000,3508000,378000,13662000,382881000,81283000,262123000,284891666.7,306400000,345000000,#N/A,#N/A,-53959000,-240260000,360198000,343406000,298570000,0,0,967673000
CMC UN Equity,6615088179,582069000,232000,1332552000,9158993000,1968904000,1872164000,1246147000,1046900000,-512890000,534010000,1660656000,3224114000,6273967000,1077552000,2689732000,3584235000,-811533000,-66300000,9158993000,8309250000,7734583333,#N/A,#N/A,#N/A,534010000,582069000,7190089000,7567108000,1373178000,68771000,184981000,1628777000,52719000,0,16052000,1591885000,345738000,1246147000,734500000,554300000,#N/A,#N/A,#N/A,-811533000,-69204000,1660656000,1591885000,1068913000,0,232000,4916787000
PSFE UN Equity,1395932724,313439000,138005000,2795221000,1487013000,887235000,1623000,-110954000,224468000,-69522000,154946000,-269272000,2343181000,7267229000,1659007000,4559460000,2707769000,-411269000,394667000,1487013000,1484428571,1576142857,1711200000,#N/A,#N/A,2.86334E+11,313439000,599778000,#N/A,182526000,-73834000,261372000,443898000,165827000,0,-239661000,-195438000,-85110000,-110954000,-1798428571,28958000,89450000,#N/A,#N/A,-411269000,483281000,-269272000,-195438000,-110954000,0,138005000,5502990000
CTS UN Equity,1508556290,147908000,0,111107000,577119000,208205000,118238000,53800000,121763000,-16761000,105002000,89812000,326397000,734679000,121939000,244067000,490612000,-113289000,10907000,577119000,605666666.7,632500000,#N/A,#N/A,#N/A,111438000,147908000,368914000,#N/A,94024000,15095000,28426000,116859000,2024000,761000,10784000,25797229000,20917000,53800000,73250000,82450000,#N/A,#N/A,#N/A,-113289000,10322000,89812000,74717000,69998000,0,0,601719000
CW UN Equity,6524946183,113552000,0,1469204000,2466118000,923997000,483227000,261904000,234294000,-42039000,192255000,371563000,1414676000,4342162000,840364000,2457919000,1884243000,-294550000,-60608000,2466118000,2677866667,2753333333,2798000000,2937000000,#N/A,214657000,113552000,1542121000,#N/A,405476000,29006000,111664000,#N/A,43461000,#N/A,-14455000,342557000,80653000,261904000,319360000,333833333.3,324100000,350000000,#N/A,-294550000,-39935000,371563000,342557000,261904000,0,0,3353447000
DBD UN Equity,203230616.6,150200000,11700000,2435600000,3551500000,798200000,-62000000,-470300000,-67900000,-22900000,-90800000,-120000000,1677300000,2907400000,3900900000,4225100000,-1317700000,-45400000,26200000,3545800000,3704916667,3838666667,4234666667,4564000000,4977000000,227600000,128400000,2753300000,918200000,214400000,192700000,58000000,282100000,194000000,7000000,5700000,-272400000,157800000,-471700000,1463333.333,68606666.67,167400000,197700000,250100000,-45400000,40100000,-120000000,-312700000,-99000000,0,11700000,1117900000
PEB UN Equity,2227143356,190750000,827710000,2739093000,1319562000,#N/A,262150000,-134253000,280926000,-99314000,181612000,7217000,#N/A,6336386000,#N/A,3112961000,3223425000,-159266000,-94207000,1319562000,1391939627,1538025000,1609291667,1709000000,1779500000,181612000,190750000,#N/A,#N/A,8835000,94137000,238361000,340296000,94321000,0,-184000,-14464000,1016000,-134253000,-20853838.38,27943194.44,50883809.52,83366666.67,98050000,-159266000,-94207000,7217000,-86920000,-134253000,740000000,87710000,5962518000
DCI UN Equity,7749023103,161000000,0,600900000,3393000000,1097600000,547700000,343100000,328100000,-94900000,233200000,455300000,1335400000,2512000000,569300000,1357200000,1154800000,-163800000,-204100000,3393000000,3457600000,3574666667,3738000000,3993500000,#N/A,233200000,161000000,2295400000,#N/A,458700000,4200000,92400000,566300000,15900000,0,-11700000,451100000,108000000,343100000,365366666.7,379000000,398500000,456875000,#N/A,-163800000,-181500000,455300000,451100000,351300000,0,0,1755700000
DY UN Equity,2694680547,65285000,0,894885000,3652477000,601236000,367444000,118198000,64086000,-179342000,-115256000,171149000,1513018000,2305296000,471100000,1446680000,858616000,-164719000,-97783000,3652477000,3914555556,4248750000,#N/A,#N/A,#N/A,-115256000,65285000,3051241000,3481328000,179287000,27845000,144781000,326331000,#N/A,#N/A,-10035000,143304000,25106000,118198000,154375714.3,210928571.4,#N/A,#N/A,#N/A,-164719000,-97783000,171149000,143304000,118106000,0,0,1753501000
GNRC UN Equity,7736450287,229911000,88011000,1355500000,4582576000,1541376000,780666000,471382000,19400000,-87369000,-67969000,634583000,2313269000,5246293000,1105130000,2839752000,2406541000,-355596000,142381000,4582576000,4161050000,4532510121,4980717949,5607000000,6098000000,190246000,229911000,3041200000,906793000,634583000,46998000,146083000,872046000,44832000,#N/A,3189000,587585000,106644000,471382000,344921052.6,463005837.8,592191666.7,697500000,804000000,-355596000,145346000,634583000,587585000,602848000,0,88011000,3762041000
ESE UN Equity,2600201209,97724000,0,204208000,857502000,332045000,165672000,82320000,135275000,-45013000,90262000,110982000,572622000,1654456000,318129000,606299000,1048157000,-55919000,-37864000,857502000,919333333.3,972500000,#N/A,#N/A,#N/A,90262000,97724000,525457000,751067000,112952000,4547000,48343000,161295000,4851000,0,-304000,106435000,24115000,82320000,94100000,#N/A,#N/A,#N/A,#N/A,-55919000,-32122000,110982000,106435000,83602000,0,0,1252365000
CLDT UN Equity,691114390.8,19915000,22124000,494380000,281853000,#N/A,83907000,-7304000,60887000,-88001000,-27114000,23815000,#N/A,1354708000,#N/A,530325000,824383000,24874000,-81129000,281853000,317850000,336825000,343950000,353500000,362100000,-27114000,19915000,#N/A,#N/A,27068000,23262000,58592000,94617000,25540000,0,-2278000,1414000,#N/A,-5317000,9771200,15003800,12982000,15320000,18250000,24874000,-81129000,23815000,553000,-5069000,48000,22076000,1318763000
FSS UN Equity,3316819824,35500000,0,357400000,1344700000,315700000,197900000,105300000,79100000,-70500000,8600000,144300000,510800000,1465100000,181400000,637100000,828000000,-154300000,22700000,1344700000,1534366667,1644950000,1661250000,1651000000,1676000000,8600000,35500000,1029000000,#N/A,136670886.1,16200000,53600000,164900000,7100000,#N/A,9100000,136700000,22800000,105300000,137626666.7,155770000,159850000,163550000,165100000,-154300000,24400000,144300000,128100000,110000000,0,0,1185400000
LEA UN Equity,8345130256,1114900000,0,2611900000,20891500000,1409900000,1230800000,327700000,1021400000,-638200000,383200000,654300000,6994100000,13763000000,5188300000,8932700000,4830300000,#N/A,#N/A,20891500000,22082750000,24232071429,26446857143,28588000000,27906000000,383200000,1114900000,19481600000,#N/A,870500000,145000000,576500000,#N/A,98600000,#N/A,46400000,#N/A,133700000,#N/A,636000000,888500000,1249500000,1319000000,-100000000,#N/A,#N/A,654300000,509300000,522500000,0,#N/A,7442200000
AMLX UW Equity,2426302632,96118000,416466000,0,285000,#N/A,-82636000,-87931000,-74799000,-353000,-75152000,-82688000,104951000,105614000,17396000,17431000,88183000,-46406000,158519000,-87931000,3126000,161400000,437000000,834500000,1122000000,-75152000,50191000,#N/A,82973000,-82688000,5243000,52000,#N/A,0,36000,5279000,#N/A,0,-87931000,-209000000,-117200000,102000000,158000000,304000000,-46406000,158506000,-82688000,-87931000,-87931000,416466000,0,88183000
FCF UN Equity,1617787715,154244000,0,553918000,428661000,#N/A,#N/A,128181000,#N/A,#N/A,#N/A,160185000,#N/A,9805666000,#N/A,8753592000,1052074000,#N/A,#N/A,410929000,516333333.3,532500000,#N/A,#N/A,#N/A,#N/A,124254000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,329953000,0,160185000,32004000,128181000,165285714.3,183285714.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,160185000,129561000,0,0,1605992000
UNFI UN Equity,2572754844,39000000,0,3767000000,29463000000,4236000000,705000000,238000000,150000000,-263000000,-113000000,415000000,4360000000,8199000000,2565000000,6364000000,1835000000,-29000000,-128000000,29463000000,30502363636,31524007576,31956125000,32952875000,33867375000,-112000000,39000000,25227000000,#N/A,512000000,109000000,290000000,817000000,150000000,0,-41000000,309000000,62000000,238000000,281145238.1,315775000,336575000,374375000,393875000,-29000000,-127000000,415000000,306000000,280597000,0,0,5602000000
JACK UW Equity,1604154972,108890000,0,3166117000,1468083000,867195000,527653000,115781000,162882000,-46475000,116407000,248270000,282993000,2922506000,521683000,3658698000,-736192000,-578588000,478178000,1468083000,1672400000,1690368421,1693166667,1755666667,1839000000,116407000,108890000,600888000,1219813000,274465000,86378000,60546000,306644000,86524000,449000,303000,161892000,46111000,115781000,114146666.7,126642857.1,133285714.3,155000000,156000000,-578588000,478178000,248270000,161892000,115781000,0,0,2429925000
TRNO UN Equity,4948901203,10153000,0,780615000,260880000,#N/A,150513000,170703000,142786000,-728543000,-585757000,102955000,#N/A,3108674000,#N/A,956581000,2152093000,-620293000,414802000,260880000,296472222.2,321283333.3,408750000,#N/A,#N/A,-585757000,10153000,#N/A,#N/A,120464000,-68438000,47558000,181398000,21600000,0,-90038000,#N/A,0,171014000,91909523.81,100600000,#N/A,#N/A,#N/A,-620293000,414802000,102955000,171393000,171121000,0,0,2932708000
CINC UQ Equity,1272228856,136605613,188274461,7323,0,#N/A,-42510406,-50369074,-30847206,#N/A,#N/A,-42510406,141106640,141106640,16549189,16549189,124557451,#N/A,141374755,#N/A,#N/A,#N/A,#N/A,#N/A,685550000,#N/A,136605613,0,42510406,-32510406,7858668,0,#N/A,#N/A,21641,7880309,-40369074,#N/A,-50369074,-85266666.67,-110133333.3,-143666666.7,-201333333.3,385000000,#N/A,141374755,-42510406,-50369074,-32469074,188274461,0,124564774
GATX UN Equity,4101855957,303700000,0,6706700000,1273000000,572600000,697700000,155900000,#N/A,#N/A,#N/A,340200000,614500000,10072000000,219500000,8042400000,2029600000,#N/A,#N/A,1273000000,1343500000,1410666667,#N/A,#N/A,#N/A,#N/A,303700000,700400000,932800000,340200000,163100000,357500000,697700000,#N/A,#N/A,-97000000,255000000,54800000,155900000,237666666.7,236666666.7,#N/A,#N/A,#N/A,#N/A,#N/A,340200000,177100000,217700000,0,0,8736300000
AJRD UN Equity,4492191137,343700000,0,346900000,2179100000,335300000,248700000,94900000,30400000,-44200000,-13800000,189700000,1001700000,2273600000,802900000,1748500000,525100000,-45200000,-275600000,2179100000,2283166667,2367500000,2512625000,2581375000,#N/A,-13800000,334500000,1843800000,1989400000,210500000,47300000,59000000,257400000,18500000,#N/A,32000000,174600000,46500000,95900000,178800000,164600000,220166666.7,236000000,#N/A,-45200000,-275600000,189700000,142400000,125300000,0,0,872000000
CALX UN Equity,3433049909,241715000,0,8442000,867827000,435428000,66925000,41010000,27183000,-14067000,13116000,52610000,547370000,884835000,165422000,205268000,679567000,-24082000,24639000,867827000,1007444444,1153111111,1494000000,#N/A,#N/A,13116000000,79073000,432399000,382818000,52610000,-1432000,14315000,66925000,1432000,3441000,577000,54042000,13032000,41010000,51083333.33,70800000,105000000,#N/A,#N/A,-24082000,25063000,52610000,54042000,24053000,0,0,688009000
INDI UR Equity,1231653349,150388000,-18978000,25131000,96731000,40466000,-101454000,-55925000,-77721000,-5522000,-83243000,-116409000,194279000,421403000,55306000,145054000,276349000,-95087000,-286000,96731000,179933333.3,363366666.7,530500000,#N/A,#N/A,-83243000,150388000,56265000,213140000,-61945000,-45154000,14955000,#N/A,555000,833000,-44876000,-113442000,-1064000,-55925000,-99833333.33,-29969666.67,59030000,#N/A,#N/A,#N/A,-1162000,-116409000,-71255000,-61408000,0,-18978000,301480000
GGG UN Equity,11973987030,339196000,0,117031000,2143521000,1057439000,638697000,460645000,377394000,-201161000,176233000,572700000,1205620000,2438900000,399917000,579248000,1859652000,-226819000,-435681000,2143500000,2200545455,2292636364,2388400000,2820000000,3172000000,176233000,339196000,1086082000,#N/A,572700000,6976000,65997000,638697000,9897000,0,-2921000,565724000,105079000,460600000,477166666.7,505500000,523333333.3,614000000,682000000,-226819000,-434403000,572700000,565724000,455500000,0,0,1976683000
HAE UN Equity,4394829971,241200000,0,817746000,1083714000,575017000,227412000,86047000,259515000,-143202000,116313000,132349000,715789000,1865112000,262175000,1136103000,729009000,-139256000,-71479000,1083714000,1138250000,1181600000,1324312500,1485500000,1645000000,125012000,241200000,508697000,442668000,210910000,19081000,95063000,#N/A,#N/A,#N/A,19081000,#N/A,27221000,86047000,109336666.7,132570000,198363333.3,299750000,383500000,-139256000,-59881000,132349000,113268000,149342000,0,0,1546755000
AVNT UN Equity,3756877391,544400000,15700000,3170600000,4621000000,1046000000,547500000,188400000,347700000,-93000000,254700000,372700000,1988300000,6307100000,1555600000,4571000000,1736100000,-1425800000,1077300000,4621000000,3440166667,3713300000,3735156250,#N/A,#N/A,254700000,544400000,3575000000,#N/A,436200000,124800000,150800000,586200000,#N/A,#N/A,36900000,333300000,77600000,187500000,143333333.3,165100000,296062500,#N/A,#N/A,-1425800000,1115000000,372700000,247900000,289300000,0,15700000,4906700000
HE UN Equity,4746638302,2933495000,30395000,3190607000,3493144000,1634696000,665715000,238311000,321455000,-331550000,-10095000,376922000,3457167000,16264868000,9088795000,14067653000,2197215000,-989515000,609903000,2671801000,2881500000,3132500000,3211000000,3081000000,4002000000,-10095000,175280000,1858448000,3116222000,#N/A,73748000,288793000,#N/A,96508000,#N/A,-12790000,243116000,62973000,238311000,260100000,277100000,291400000,297100000,299700000,-989515000,609903000,376922000,303174000,196797830,34293000,0,5387822000
MTH UN Equity,4104773072,861561000,0,1150647000,6298154000,1802895000,1311393000,992192000,405270000,-26971000,378299000,1286645000,5434843000,5772101000,671843000,1822490000,3949611000,-32286000,-129758000,6268727000,4859909091,5008363636,5873250000,7486000000,#N/A,378299000,861561000,4495259000,#N/A,#N/A,-2673000,24748000,#N/A,41000,#N/A,-2714000,1289318000,297126000,992192000,469333333.3,491000000,522000000,#N/A,#N/A,-32286000,-129758000,1286645000,1289318000,992192000,0,0,5100258000
CHTR UW Equity,71812685262,809000000,0,98981000000,54022000000,28942000000,21347000000,5055000000,14925000000,-9376000000,5549000000,11962000000,4017000000,1.44523E+11,12065000000,1.31974E+11,12549000000,-9114000000,-5767000000,54022000000,55164703704,56799000000,58090954545,59787833333,61141888889,6102000000,645000000,25080000000,42060000000,11962000000,4500000000,8903000000,21616000000,#N/A,#N/A,-56000000,7462000000,1613000000,5055000000,5493947368,5896777778,6310600000,7019090909,7610000000,-9114000000,-5767000000,11962000000,7462000000,5849000000,0,3430000000,1.1153E+11
HMN UN Equity,1484199163,36200000,0,497900000,1367500000,#N/A,#N/A,56400000,142600000,0,142600000,82900000,#N/A,13314100000,#N/A,12237500000,1076600000,-246900000,100300000,1367100000,1446333333,1491333333,#N/A,#N/A,#N/A,142600000,36200000,#N/A,1301600000,#N/A,#N/A,22400000,#N/A,17000000,#N/A,0,65500000,9500000,56400000,81239750,149450000,#N/A,#N/A,#N/A,-246900000,100300000,82900000,65900000,102700000,0,0,1574500000
UBA UN Equity,719210259.2,14966000,286550000,332816000,143103000,#N/A,83845000,26054000,77751000,-15572000,62179000,54046000,#N/A,997326000,#N/A,361474000,635852000,-44232000,-42610000,143103000,142000000,153000000,#N/A,#N/A,#N/A,62179000,14966000,#N/A,#N/A,54046000,10772000,29799000,83845000,13175000,0,-1006000,#N/A,0,26054000,26400000,31900000,#N/A,#N/A,#N/A,-44232000,-42610000,54046000,43274000,25287000,225000000,61550000,968668000
HUBB UN Equity,12925918530,454800000,9700000,1442600000,4947900000,1471600000,857600000,510000000,583200000,-129300000,453900000,709100000,2021400000,5402600000,1088500000,3032000000,2370600000,16400000,-445900000,4947900000,5223500000,5413500000,5641500000,5910500000,6142500000,506900000,440500000,3476300000,#N/A,787700000,52100000,148500000,857600000,49600000,0,2500000,657000000,140200000,511300000,551375000,587714285.7,631666666.7,726000000,772500000,16400000,-437100000,709100000,657000000,575500000,0,9700000,3813200000
IDA UN Equity,5352987645,226229000,7271000,2150762000,1556035000,950304000,495139000,249726000,328832000,-408329000,-79497000,322344000,659668000,7523945000,475422000,4738376000,2785569000,-396417000,-5858000,1556035000,1460000000,1513812500,1622750000,1721000000,#N/A,-79497000,226229000,605731000,1233691000,322344000,38952000,172795000,379837000,87804000,#N/A,-10182000,#N/A,33147000,#N/A,148996000,274666666.7,293875000,306375000,#N/A,150889000,293110000,322344000,283392000,249725000,0,7271000,4936331000
IEX UN Equity,17220901956,430200000,300000,1468700000,3181900000,1426900000,871100000,586900000,557400000,-68000000,489400000,751400000,1399300000,5511900000,543600000,2472300000,3039600000,-917200000,-65400000,3181900000,3398705882,3541812500,3690714286,4048500000,5133000000,147300000,430200000,1755000000,#N/A,751400000,2000000,119700000,884200000,40700000,#N/A,-38700000,749400000,162700000,586900000,594923076.9,633000000,674833333.3,765250000,1005000000,-917200000,-38300000,751400000,749400000,618100000,0,300000,#N/A
INT UN Equity,1804941042,280300000,5900000,709300000,55108100000,1021800000,327600000,108600000,179200000,-67000000,112200000,226700000,5049300000,7970300000,4568300000,6024700000,1945600000,-747700000,52900000,55185500000,49869500000,46483000000,#N/A,#N/A,#N/A,112200000,280300000,54086300000,795100000,235100000,88500000,100900000,330000000,94700000,8900000,2700000,141500000,27800000,108600000,137800000,190600000,#N/A,#N/A,#N/A,-747700000,71700000,226700000,138200000,112000000,0,5900000,2654900000
KMT UN Equity,2426960844,64568000,36942000,724141000,2023740000,647195000,343977000,136621000,154893000,-108564000,46329000,212060000,1011486000,2516208000,497488000,1277863000,1238345000,-106819000,-90822000,2023740000,2032777778,2076700000,2173571429,#N/A,#N/A,47062000,64568000,1376545000,#N/A,216760000,16192000,131917000,232335000,26231000,0,-10039000,202023000,53783000,138062000,120254285.7,138070000,154437500,#N/A,#N/A,-106819000,-83671000,212060000,195868000,151405000,0,36942000,1962486000
ESTE UN Equity,1892644609,0,0,1178754000,1344212000,897426000,1024840000,362633000,786733000,#N/A,#N/A,804297000,251308000,3892297000,390160000,1717834000,2174463000,-1939726000,1152552000,1344212000,1790133333,1736100000,1661500000,1683000000,1717000000,420351000,0,446786000,554716000,707132000,185907000,220543000,927675000,46059000,0,139848000,873103000,83875000,362633000,552933333.3,538000000,470000000,470500000,481000000,-1939726000,1152552000,804297000,618390000,538030740,0,629206000,3353217000
LZB UN Equity,1276827037,239241000,9128000,430544000,2471562000,992788000,274042000,170500000,94524000,-83708000,10816000,232798000,857313000,1857540000,550722000,973754000,883786000,-90037000,-93084000,2471562000,2185666667,2240000000,2305000000,2368000000,#N/A,10816000,204626000,1478774000,#N/A,219317000,311000,41244000,270077000,620000,2727000,2418000,219342000,60064000,170500000,117416666.7,112000000,119000000,125200000,#N/A,-90037000,-89770000,232798000,232487000,160731000,0,9128000,1314330000
SR UN Equity,3955673581,4800000,258200000,4639900000,2457100000,1363200000,705600000,241000000,114100000,-561300000,-447200000,463100000,1629700000,10327700000,2404700000,7447400000,2880300000,-555300000,445000000,2457100000,2152750000,2226083333,2259500000,2407500000,#N/A,-447200000,4800000,1093900000,1994000000,463100000,144900000,242500000,705600000,134800000,#N/A,10100000,310900000,62100000,254000000,231960666.7,248955833.3,263300000,294000000,#N/A,-555300000,445000000,463100000,318200000,238800000,242000000,16200000,7520200000
PLOW UN Equity,940189498.3,2843000,0,311599000,609207000,149753000,81487000,35568000,5530000,-12861000,-7331000,55088000,309963000,654787000,161792000,424349000,230438000,-12861000,2834000,609207000,638633333.3,679833333.3,693500000,#N/A,#N/A,65008000,2843000,459454000,#N/A,63059000,9978000,20707000,83766000,10177000,0,-199000,52027000,9197000,35913000,41873333.33,52734333.33,15986000,#N/A,#N/A,-12861000,2834000,55088000,45110000,37372868.58,0,0,542037000
MDC UN Equity,2909956555,1504565000,0,1684983000,5717987000,1432281000,809900000,559396000,905646000,-29075000,876571000,774011000,5022463000,5363272000,603160000,2271488000,3091784000,-585885000,-206125000,5586264000,3750833333,4351400000,4720000000,4948000000,#N/A,876571000,713952000,4285706000,#N/A,782002000,14157000,27751000,809753000,#N/A,#N/A,14157000,759854000,197715000,562139000,205166666.7,249360000,293000000,310000000,#N/A,-585885000,-206125000,774011000,759854000,562139000,0,0,4776767000
EXPR UN Equity,80602208.04,24592000,0,863326000,1944778000,579366000,42839000,-31763000,-84773000,-41016000,-125789000,-17895000,497523000,1220971000,575966000,1253372000,-32401000,-41016000,113586000,1944778000,1867000000,#N/A,#N/A,#N/A,#N/A,-125789000,24592000,1365412000,597261000,-17895000,13231000,60734000,42772000,#N/A,#N/A,-1683000,-47208000,637000,-31763000,-58400000,#N/A,#N/A,#N/A,#N/A,-41016000,113586000,-17895000,-31126000,-26810000,0,0,830925000
ALE UN Equity,3571474111,42100000,671300000,1975300000,1543900000,835600000,398800000,199500000,135500000,-241000000,-105500000,150500000,722200000,6858000000,706000000,3504100000,3353900000,-399200000,246900000,1543900000,1537833333,1570500000,1655000000,1810000000,1899000000,-105500000,42100000,708300000,1393400000,150500000,34800000,248300000,390200000,72600000,#N/A,-35800000,115700000,-27000000,199500000,178466666.7,236100000,261200000,286600000,304900000,-399200000,246900000,150500000,115700000,199500000,0,671300000,5329200000
HPP UN Equity,1572704230,161667000,1007938000,4845728000,996779000,#N/A,543187000,-36453000,352529000,-479605000,-127076000,134513000,#N/A,9320419000,#N/A,5392691000,3927728000,-690579000,199938000,996779000,1073366667,1092000000,1040107143,#N/A,#N/A,-127076000,161667000,#N/A,#N/A,558967000,128621000,366696000,485778435,131955000,0,-1452000,#N/A,0,-36453000,-31096571.43,-41826333.33,#N/A,#N/A,#N/A,#N/A,154964000,134513000,5892000,-36453000,425000000,582938000,8773456000
MLI UN Equity,3987920413,483496000,29407000,26009000,4061231000,1090575000,903596000,645011000,649223000,-35841000,613382000,858877000,1420924000,2109751000,374947000,455102000,1654649000,-33105000,-224851000,#N/A,3471000000,#N/A,#N/A,#N/A,#N/A,613382000,483496000,2970656000,#N/A,#N/A,-3054000,44719000,#N/A,924000,#N/A,-3198000,#N/A,218386000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-31014000,-213866000,858877000,861931000,637231870,0,29407000,1680658000
NFG UN Equity,5474658515,244475000,0,2733363000,2298349000,1836687000,1237041000,603318000,968377000,-831808000,136569000,859229000,872830000,8134914000,1535042000,5598058000,2536856000,-557830000,-243537000,2298349000,2323166667,2582000000,#N/A,#N/A,#N/A,136569000,244475000,461662000,1451856000,820432000,126627000,377812000,1278586000,132514000,0,-5887000,732602000,129284000,603318000,531875000,637100000,722000000,734000000,761000000,-557830000,-243537000,859229000,732602000,541372000,0,0,5270219000
