"get(cur_mkt_cap(), px_last(), revenue_per_sh(), ebitda_per_sh(), oper_inc_per_sh(), is_eps(), is_earn_bef_xo_items_per_sh(), is_basic_eps_cont_ops(), is_diluted_eps(), is_dil_eps_bef_xo(), is_dil_eps_cont_ops(), is_div_per_shr(), cash_flow_per_sh(), free_cash_flow_per_sh(), cash_st_investments_per_sh(), book_val_per_sh(), tang_book_val_per_sh(), is_eps(fa_period_offset=1), is_dil_eps_cont_ops(fa_period_offset=1), is_div_per_shr(fa_period_offset=1), cash_flow_per_sh(fa_period_offset=1), book_val_per_sh(fa_period_offset=1), is_eps(fa_period_offset=2), is_dil_eps_cont_ops(fa_period_offset=2), is_div_per_shr(fa_period_offset=2), cash_flow_per_sh(fa_period_offset=2), book_val_per_sh(fa_period_offset=2), is_eps(fa_period_offset=3), is_dil_eps_cont_ops(fa_period_offset=3), is_div_per_shr(fa_period_offset=3), book_val_per_sh(fa_period_offset=3), is_eps(fa_period_offset=4), is_dil_eps_cont_ops(fa_period_offset=4), is_div_per_shr(fa_period_offset=4), is_eps(fa_period_offset=5), is_dil_eps_cont_ops(fa_period_offset=5), is_div_per_shr(fa_period_offset=5)) for(members('RAY Index'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,cur_mkt_cap(),px_last(),revenue_per_sh(),ebitda_per_sh(),oper_inc_per_sh(),is_eps(),is_earn_bef_xo_items_per_sh(),is_basic_eps_cont_ops(),is_diluted_eps(),is_dil_eps_bef_xo(),is_dil_eps_cont_ops(),is_div_per_shr(),cash_flow_per_sh(),free_cash_flow_per_sh(),cash_st_investments_per_sh(),book_val_per_sh(),tang_book_val_per_sh(),is_eps(fa_period_offset=1),is_dil_eps_cont_ops(fa_period_offset=1),is_div_per_shr(fa_period_offset=1),cash_flow_per_sh(fa_period_offset=1),book_val_per_sh(fa_period_offset=1),is_eps(fa_period_offset=2),is_dil_eps_cont_ops(fa_period_offset=2),is_div_per_shr(fa_period_offset=2),cash_flow_per_sh(fa_period_offset=2),book_val_per_sh(fa_period_offset=2),is_eps(fa_period_offset=3),is_dil_eps_cont_ops(fa_period_offset=3),book_val_per_sh(fa_period_offset=3),is_eps(fa_period_offset=4),is_dil_eps_cont_ops(fa_period_offset=4)
IRBT UW Equity,1234643985,45.13999939,47.24432478,-5.352831615,-7.395319675,-8.6,-8.6,-8.615105,-8.6,-8.6,-8.620167,0,-5.659166542,-6.170763642,3.275732202,20.54111668,14.30765293,-2.89,-1.854,0,27.935,17.2,-1.786,-0.055,0,19.21,15.47,#N/A,#N/A,16.82,#N/A,#N/A
XERS UW Equity,169301437.7,1.245000005,0.74637235,-0.795184661,-0.871417916,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,0,-0.879293531,-0.880507732,0.687201629,0.404820327,-0.670314502,-0.54375,-0.536833333,#N/A,#N/A,#N/A,-0.31875,-0.19,#N/A,#N/A,#N/A,-0.02125,-0.021875,#N/A,0.2475,0.2175
CROX UW Equity,7453848508,120.7200012,52.84413088,14.42997607,13.071828,9.2,9.2,10.706687,9.06,9.06,10.55256,0,7.570471478,5.768707146,2.31719611,10.2236953,-30.56975689,9.7125,10.68222222,#N/A,10.51,18.93,10.38916667,11.68611111,#N/A,22.585,30.84,14.501875,14.645,31.58333333,17.06,17.04
UAA UN Equity,5223854553,12.35999966,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.887982556,4.017099497,2.960762849,0.63652381,0.567864648,0,1.003216667,4.844285714,0.725666667,0.68615873,0,0.971666667,5.818,0.853333333,0.827902778,6.26,0.914166667,0.98
EHTH UW Equity,227605269.5,8.300000191,16.61294201,-5.67414627,-6.133788534,-6.28,-6.28,-4.561069,-6.28,-6.28,-4.562427,0,-4.081381244,-4.079513229,6.023949687,23.16347947,23.16347947,-4.154,-2.486666667,0,-2.81875,21.2,-3.400916667,-1.761,0,-0.455,23.33,#N/A,#N/A,19.95,#N/A,#N/A
ALGT UW Equity,1579517121,85.84999847,121.8781867,12.7239698,1.993814605,-2.19,-2.19,0.013553,-2.19,-2.19,0.010004,0,21.58390616,-0.421888496,54.74210469,64.96410228,64.96410228,4.308333333,4.423,2.1,18.475,69.18,8.733333333,9.176388889,2.8,21.88291667,77.25,14.19333333,13.9925,81.7975,20,20
KALU UW Equity,1394167048,87.45999908,218.3235744,9.709442717,2.701977557,-0.091512,-0.091512,1.131355,-0.091512,-0.091512,1.127105,3.03,-0.736660948,-7.765028961,8.111373614,40.27456968,34.25220412,3.15,3.615,3.23,11.1275,39.2,6.905,6.97,3.43,#N/A,40.96,8.46,8.46,#N/A,#N/A,#N/A
SMCI UW Equity,3821561550,72.20999908,115.8324757,10.9338327,10.13160289,8.52,8.52,8.581543,8.16,8.16,8.218263,0,0.035530224,-0.727267476,4.50829691,30.74749768,30.74749768,9.42,9.52,#N/A,#N/A,#N/A,7.973333333,8.3965,#N/A,#N/A,#N/A,4.62,5.37,#N/A,3.18,4
RENT UW Equity,277972420.6,4.28000021,8.173172849,-2.086510924,-5.061497598,-8.51,-8.51,-7.806646,-8.51,-8.51,-7.806646,0,-1.700566707,-3.352890386,3.927864546,1.127912638,1.026384637,-2.265,-2.217777778,0,-0.7,-0.723333333,-1.775,-1.787777778,0,0.14,-2.033333333,-1.61,-1.487142857,-2.856666667,-1.14,-1.1825
IBKR UW Equity,33706065579,79.73000336,40.66294395,#N/A,19.88850967,3.78,3.78,3.78,3.75,3.75,3.75,0.1,#N/A,#N/A,33.38265501,27.66990729,#N/A,5.46,5.61,0.395,#N/A,#N/A,5.73,5.738333333,0.395,#N/A,#N/A,#N/A,6.08,#N/A,#N/A,#N/A
EIG UN Equity,1190400753,43.77000046,24.98707669,#N/A,2.525808619,2.02,2.02,3.036399,2,2,3.017159,2.02,3.170727044,3.031693035,5.445587094,33.79132032,31.9601911,#N/A,3.205,#N/A,#N/A,39.97,#N/A,#N/A,#N/A,#N/A,40.49,#N/A,#N/A,#N/A,#N/A,#N/A
PL UN Equity,1345554544,4.945000172,1.648127136,-1.042670376,-1.608459236,-1.72,-1.72,-1.694313,-1.72,-1.72,-1.694313,0,-0.530215874,-0.659758322,1.871885149,2.472563459,1.983638632,-0.64,-0.5,#N/A,#N/A,2.12,-0.575,-0.408571429,#N/A,#N/A,1.81,#N/A,-0.423333333,1.57,#N/A,0.28
LL UN Equity,177569385.1,6.059999943,39.09322744,1.212345146,0.571053654,0.45,0.45,0.470875,0.45,0.45,0.461889,0,-4.686404073,-5.501894937,0.210939134,9.42226173,9.08436171,#N/A,0.16,#N/A,#N/A,#N/A,#N/A,0.2725,#N/A,#N/A,#N/A,#N/A,0.355,#N/A,#N/A,0.43
ATOM UR Equity,173297323.5,7.264999866,0.016420933,-0.729751508,-0.748872966,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,0,-0.549879771,-0.551037742,1.003447236,0.977248244,0.977248244,#N/A,-0.65,#N/A,2.06,0.28,#N/A,#N/A,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A
ENSG UW Equity,5158926867,92.98000336,53.10765467,9.037625281,5.243861475,3.88,3.88,3.97417,3.75,3.75,3.83382,0.22,5.35647461,2.442795334,5.789182367,21.27568737,19.77254124,4.323333333,4.534666667,0.2425,5.8625,24.44,4.75,5.007333333,0.2875,#N/A,#N/A,5.218333333,5.395,#N/A,#N/A,#N/A
MSCI UN Equity,42376227255,529.9799805,27.84779432,16.41706091,14.95603497,10.78,10.78,10.674341,10.72,10.72,10.613336,4.58,13.56561316,13.39697322,12.41955,#N/A,#N/A,12.08181818,12.5625,5.143636364,14.4475,-15.94666667,14.00272727,14.670625,5.555454545,16.32,-16.10666667,16.09857143,16.75777778,-19.62,18.758,19.44
APEI UW Equity,228971959,12.11999989,32.30579138,-3.574953167,-6.408598722,-5.24,-5.24,2.355633,-5.24,-5.24,2.345016,0,3.611586465,2.710935735,9.818970993,16.69235655,7.520220199,-0.013666667,0.545,#N/A,#N/A,16.4,0.513333333,1.08625,#N/A,#N/A,16.4,#N/A,#N/A,#N/A,#N/A,#N/A
JBT UN Equity,3536919239,111.0199966,64.515625,7.26875,4.7875,3.91,3.91,4.231457,3.9,3.9,4.227707,0.4,4.28125,1.596875,1.650885955,25.30312275,-13.48955862,4.644,5.0705,0.4,6.05625,27.885,5.843333333,6.0925,0.4,7.475,32.74,6.876666667,7.12,38.54,9.204375,9.523125
NX UN Equity,856791362.2,25.78000069,36.96145001,4.881505689,3.367253692,2.67,2.67,2.67,2.66,2.66,2.66,0.32,2.964324619,1.96211571,1.662971543,14.03095452,7.906759133,2.375,2.405,#N/A,#N/A,16.22,2.655,2.6525,#N/A,#N/A,18.65,#N/A,#N/A,#N/A,#N/A,#N/A
IPI UN Equity,440818759.4,32.68000031,25.96794712,10.53761335,7.90588092,22.22,22.22,5.843353,21.68,21.68,5.685614,0,6.291928764,2.915492486,4.106000115,55.20792598,53.75405075,3.18,3.291666667,#N/A,5.04,58.105,2.925,2.925,#N/A,5.86,63.78,#N/A,#N/A,61.51,#N/A,#N/A
FAF UN Equity,6380240306,61.61999893,76.36279926,#N/A,6.298342541,4.27,4.27,7.190538,4.24,4.24,7.161239,2.05,8.105785862,5.875672192,22.74566474,43.42967245,24.00770713,5.059666667,5.067333333,2.0875,6.145,46.76,4.056666667,4.058333333,2.114166667,10.385,49.995,6.480625,6.520625,53.16,6.925,6.9675
ENTA UW Equity,1111158252,53.20000076,4.181915255,-5.561180411,-6.010969276,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,0,-4.115031791,-4.218172111,11.98749459,15.45543745,15.45543745,-7.66,-7.66,#N/A,6.13,12.355,-2.992222222,-2.992222222,#N/A,6.52,12.895,3.18,3.18,14.45,8.82125,8.82125
EXPI UQ Equity,2381388947,15.59500027,31.62891283,0.198635562,0.117797912,0.25,0.25,0.25,0.25,0.25,0.25,0,1.576978067,1.482926298,0.881094755,1.675772873,1.443366082,0.28175,0.40475,0.1775,#N/A,#N/A,0.4455,0.4755,0.18,#N/A,#N/A,1.195833333,1.2125,#N/A,1.4975,1.5275
CLW UN Equity,645667201.6,38.52000046,121.8148214,14.52334108,8.400405413,3.66,3.66,4.819429,3.6,3.6,4.730395,0,9.824989073,8.138079056,3.030688284,33.958027,33.958027,#N/A,2.188,#N/A,#N/A,#N/A,#N/A,3.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FBIN UN Equity,8225297015,64.25,60.53273138,9.550790068,8.120391272,5.69,5.69,6.314706,5.65,5.65,6.284918,1.12,4.15534864,2.034612491,2.692554511,23.62788713,-6.955570878,4.348190476,4.348190476,1.031,8.8025,20.97,4.621428571,4.621428571,1.0395,6.11625,20.51,5.248333333,5.248333333,22.92,5.8525,5.8525
ARGO UN Equity,970686758.3,27.69000053,54.44104273,#N/A,-2.773573628,-5.500488,-5.500488,7.338704,-5.500488,-5.500488,7.329857,1.24,4.530137958,#N/A,2.838297022,37.11772936,33.23148968,0.34,1.086666667,1.24,#N/A,33.74333333,4.06125,3.524,1.24,#N/A,34.55,#N/A,#N/A,37.31,#N/A,#N/A
TCX UR Equity,359959540,33.34999847,30.19351629,1.918588095,-1.864191059,-1.49,-1.49,-2.631416,-1.49,-1.49,-2.631416,0,2.561046654,-8.887917698,2.827082385,9.781727295,-6.19565308,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NVTA UN Equity,572019178,2.355000019,2.24752272,-13.44156212,-13.99634324,-13.84,-13.84,-5.47785,-13.84,-13.84,-5.486364,0,-2.542359396,-2.828687825,2.413066755,0.654227237,-3.633484331,-1.733,-1.733,#N/A,-1.465,0.056666667,-1.289555556,-1.289555556,#N/A,-1.045,-0.695,-1.034,-1.034,-0.52,-0.786666667,-0.786666667
DOMO UQ Equity,537865110.1,15.56999969,8.895122786,-2.096800583,-3.055971204,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,0,-0.206713423,-0.409781202,2.057663917,-4.229989868,-4.585815603,-2.3875,-0.4796,#N/A,0.355,-4.26,-2.3525,-0.192,#N/A,#N/A,-4.34,#N/A,#N/A,-3.72,#N/A,#N/A
DCGO UR Equity,1024111620,10,4.513151087,0.377112528,0.264255319,0.357221,0.357221,0.367563,0.302108,0.302108,0.315125,0,0.373462345,0.184005533,1.649394118,2.569610061,2.032958289,0.2695,0.2754,#N/A,0.407,3.02,0.376875,0.4714,#N/A,0.4925,3.11,#N/A,#N/A,3.56,#N/A,#N/A
NRC UW Equity,1141229420,46.22000122,6.040549821,2.087609113,1.878191283,1.39,1.39,1.39,1.38,1.38,1.38,0.72,1.601462127,1.220237088,1.149881217,2.744535452,0.182331827,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SITM UQ Equity,2460181592,114.75,14.30590434,2.653407457,2.015431803,2.16,2.16,2.16,2,2,2,0,2.893521383,1.140371897,26.30089569,32.3960627,32.17535921,-0.946142857,1.505571429,#N/A,2.31,31.46,0.240166667,2.599642857,#N/A,3.97,34.34,0.69125,3.4225,38.03,2.22,4.905
EGLE UN Equity,783372204.7,57.25999832,58.11549151,32.96050461,24.71900879,24.09,24.09,23.094456,19.21,19.21,18.409958,6.05,25.5221384,24.68467934,14.99825124,62.99857669,62.99857669,7.4675,6.921428571,3.405,16.58,58.725,6.80125,7.213333333,3.100416667,13.255,63.25,#N/A,5.65,66.665,#N/A,#N/A
PCB UW Equity,274838465.3,18.56999969,#N/A,#N/A,#N/A,2.35,2.35,2.35,2.31,2.31,2.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.52,2.413333333,0.616666667,#N/A,19.59,2.653333333,2.653333333,0.646666667,#N/A,21.61,#N/A,#N/A,#N/A,#N/A,#N/A
VNT UN Equity,3618049601,22.89999962,18.98256348,4.440501682,3.563169165,2.7,2.7,2.724576,2.69,2.69,2.714878,0.05,1.693617569,1.35270725,0.77028517,3.147599139,-11.93657192,2.281,2.789454545,0.092,9.26,4.69,2.33,2.918571429,0.0845,3.465,4.54,2.944375,3.306931818,6.0725,3.408125,3.77375
OCGN UR Equity,274703049.7,1.254999995,0,-0.354291793,-0.359656304,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,0,-0.267467423,-0.279900405,0.468885195,0.439811193,0.439811193,-0.420333333,-0.420333333,#N/A,#N/A,#N/A,-0.5075,-0.5075,#N/A,#N/A,#N/A,0.87,0.87,#N/A,1.22,1.22
YOU UN Equity,4761892765,31.26000023,4.893472408,-1.408178779,-1.614165548,-1.064453,-1.064453,-1.041888,-1.064453,-1.064453,-1.041888,0,#N/A,#N/A,4.472192142,1.942836751,1.397590436,-0.171666667,0.224333333,#N/A,#N/A,#N/A,0.270333333,0.646666667,#N/A,#N/A,#N/A,0.456,0.77,#N/A,0.58,0.87
CPF UN Equity,610766592.3,22.60000038,10.24054467,#N/A,3.604912615,2.7,2.7,2.7,2.68,2.68,2.68,1.04,#N/A,#N/A,4.042856064,16.34083278,16.34083278,2.456666667,2.456666667,1.045,#N/A,18.06,2.446666667,2.446666667,1.065,#N/A,19.375,#N/A,#N/A,#N/A,#N/A,#N/A
IBCP UW Equity,467514829.9,22.19499969,10.96232542,#N/A,3.692830626,3,3,3,2.97,2.97,2.97,0.88,#N/A,#N/A,3.530720774,16.50192169,15.03728808,2.576,2.576,0.92,#N/A,18.32,2.61,2.61,0.96,#N/A,20.178,2.72,2.72,21.54,#N/A,#N/A
WNC UN Equity,1224972408,25.54999924,47.43906957,2.953340852,1.843258332,0.95,0.95,1.969862,0.92,0.92,1.947819,0.32,2.820220835,1.381923216,1.695153031,7.491936435,1.440665785,2.546666667,2.550666667,0.34,2.97875,8.58,2.535,2.535,#N/A,3.66375,10.29,3.2775,3.258125,10.65,#N/A,#N/A
AROW UW Equity,545719460.2,32.97000122,9.722582208,#N/A,3.809907346,2.95,2.95,2.95,2.95,2.95,2.95,1.072,#N/A,#N/A,3.906476559,21.35923151,19.9471363,3.4,3.4,1.12,#N/A,23.72,3.64,3.64,1.15,#N/A,26.21,#N/A,#N/A,#N/A,#N/A,#N/A
PAYC UN Equity,19377576498,322.8500061,22.24831899,7.387755278,5.89111298,4.31,4.31,4.306796,4.31,4.31,4.300891,0,5.629628684,3.456591404,5.480895847,18.60092972,16.75390119,5.521703297,6.943464052,0,8.02,25.61,6.953846154,8.69525,0,9.271666667,34.195,8.584166667,10.43633333,53.63,10.69,13.17333333
ACEL UN Equity,805571791.7,9.210000038,9.574138001,1.686011723,0.961962393,0.73238,0.73238,0.254434,0.731736,0.731736,0.250226,0,1.180509865,0.701555456,2.756338535,2.042256632,0.452017029,0.734166667,0.925,#N/A,1.33,2.29,0.820833333,1.01,#N/A,1.4,2.92,#N/A,#N/A,3.455,#N/A,#N/A
AEVA UN Equity,373174554.9,1.710000038,0.046129029,-0.505557234,-0.518726287,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,0,-0.408788338,-0.427956904,2.069842835,2.122708689,2.102127006,-0.634,-0.56,#N/A,1.45,1.54,-0.684,-0.62875,#N/A,0.81,0.836666667,-0.683333333,-0.47,0.67,-0.02,0.09
HOV UN Equity,340745070.3,58.29000092,453.9740562,56.05064471,53.57433587,33.371912,33.371912,35.933368,31.928508,31.928508,34.379175,0,13.89871058,11.94251981,53.62726031,39.9553487,39.9553487,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ONB UW Equity,5112621843,17.45499992,6.73736368,#N/A,1.97955876,1.5,1.5,1.883873,1.5,1.5,1.876718,0.56,#N/A,#N/A,2.48687108,17.50953387,10.25415923,2.166666667,2.174285714,0.581428571,2.28,18.62857143,2.145,2.122857143,0.614285714,2.18,20.39714286,#N/A,#N/A,#N/A,#N/A,#N/A
ACLS UW Equity,3602180009,109.6600037,25.92236538,6.696570597,6.117107812,4.88,4.88,4.88,4.8,4.8,4.8,0,3.962821051,3.662020249,10.38734554,18.66867049,18.66867049,5.22,5.304166667,#N/A,45.14,21.69,5.5425,5.9325,#N/A,59.09,25.71,#N/A,5.575,905.92,#N/A,6.18
FG UN Equity,2682499886,21.45999908,37.73333333,#N/A,10.53333333,8.24,8.161905,2.782381,8.24,8.161905,2.782381,0,17.81904762,17.5047619,14.6,42.71428571,4.714285714,4.185,2.51,#N/A,5.01,38.55,3.53,3.65,0.8,6.85,41.19,4.2,4.38,44.22,#N/A,#N/A
BOC UN Equity,784036719.1,26.42000008,2.484172046,-0.068346118,-0.788087084,-0.364447,-0.364447,-1.200992,-0.364447,-0.364447,-1.20646,0,-0.283641884,-1.622877669,3.287564455,16.83464909,8.824522404,#N/A,-0.0725,#N/A,#N/A,#N/A,#N/A,0.0525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CIX UA Equity,230020770.9,18.69000053,12.97055797,2.236787408,1.918756937,1.55,1.55,1.55,1.55,1.55,1.55,1.05,0.849865728,0.4572697,4.328944532,12.73803527,10.80891387,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BY UN Equity,927946181.3,24.75,9.706360636,#N/A,3.101806368,2.37,2.37,2.380442,2.34,2.34,2.346778,0.36,#N/A,#N/A,4.78366832,20.42569535,16.1878922,2.456666667,2.56,0.405,#N/A,21.92666667,2.543333333,2.612,0.47,#N/A,24.00833333,#N/A,#N/A,#N/A,#N/A,#N/A
IBEX UQ Equity,484758103.2,26.56500053,27.07114955,3.509082924,1.634453042,1.26,1.26,1.358195,1.23,1.23,1.324815,0,2.80577449,1.453840496,2.676200461,5.496374598,4.682021776,1.31,1.524,0,#N/A,#N/A,1.625,1.818,0,#N/A,#N/A,#N/A,2.29,#N/A,#N/A,#N/A
ROKU UW Equity,7985039446,57.43999863,22.90620338,-1.048040024,-1.903186908,-1.71,-1.71,-1.71,-1.72,-1.72,-1.72,0,-0.150410107,-0.948001539,14.49426294,19.94634164,18.2783155,-5.186031746,-4.972083333,0,-3.4775,17.615,-3.409926471,-3.212474747,0,2.35,17.995,-1.878,-2.347222222,17.22666667,-1.0825,-1.622833333
PLAB UW Equity,1117772129,18.10499954,13.61563104,4.862183986,3.49850559,1.96,1.96,1.96,1.94,1.94,1.94,0,4.544114005,2.689096583,5.897254528,13.67845569,13.66825681,1.875,1.875,#N/A,#N/A,#N/A,1.965,1.965,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
DCPH UW Equity,1291873122,17.12999916,1.823038754,-3.302947185,-3.349686016,-3.46,-3.46,-3.46,-3.46,-3.46,-3.46,0,-2.922058373,-2.778006549,5.40677019,5.543193713,5.543193713,-2.278333333,-2.2605,#N/A,14.18,4.52,-2.181111111,-2.064,#N/A,1.71375,2.35,-1.48525,-1.387443182,1.33,-0.735833333,-0.477045455
AUD UN Equity,50706359.89,0.333200008,9.103684896,0.284268481,-0.521672116,-0.94,-0.94,0.036306,-0.94,-0.94,0.031889,0,-0.040114661,-0.839285067,0.250551375,3.487790439,-11.31603159,-0.15,0.08875,#N/A,#N/A,#N/A,0.21375,0.40875,#N/A,#N/A,#N/A,0.40125,0.45,#N/A,0.67,#N/A
SMRT UN Equity,583144522,2.940000057,0.833349844,#N/A,-0.555213197,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,0,-0.569422028,-0.576883442,1.059780087,1.926102088,1.169232321,-0.303857143,-0.291,#N/A,#N/A,1.72,-0.021214286,-0.013875,#N/A,#N/A,1.81,0.189625,0.2175,1.73,0.30875,0.37
BIPC UN Equity,4872917693,44.08000183,781.0136207,619.8671706,507.6826214,-174.9318393,-174.9318393,-171.088568,-174.9318393,-174.9318393,-171.088568,0,398.8255799,200.6011856,222.9430238,-1011.087018,-2520.824851,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
RIDE UW Equity,284238868.5,1.309999943,0,#N/A,-1.326734006,-1.29,-1.29,-1.693221,-1.29,-1.29,-1.693221,0,-1.580531501,-2.348182235,0.711057951,1.901464081,1.896853767,-0.71,-1.03,#N/A,#N/A,2,-1.35625,-0.78,#N/A,#N/A,0.96,-0.775,-0.96,#N/A,#N/A,-0.49125
FHTX UQ Equity,362213704.5,8.664999962,0.387611246,-2.502733275,-2.787913016,-2.695951,-2.695951,-2.67035,-2.695951,-2.695951,-2.67035,0,5.697385723,5.741403953,8.935493953,0.58189875,0.58189875,-1.72,-2.5545,#N/A,#N/A,0.03,-1.6525,-1.813333333,#N/A,#N/A,0.85,-1.5925,-1.8,2.29,0.7875,0.46
CI UN Equity,96570717325,315.7900085,568.2279424,35.17633037,25.90282818,21.067834,21.067834,19.490229,20.937834,20.937834,19.389513,4.36,34.05528497,30.16013717,25.72947075,147.4028354,-110.1275019,18.70598485,23.81136364,4.568333333,27.76666667,151.996,21.92443182,27.33166667,4.706,41.09,165.065,25.60375,31.27816667,177.53,27.525,34.514
GOGL UW Equity,1920125868,9.545000076,6.209898937,3.631066003,2.81303029,2.99,2.99,2.686159,2.96,2.96,2.667391,2.9,3.560200553,3.35400724,0.643500512,9.569012408,9.569012408,1.090333333,0.9655,1.060809524,2.037916667,9.74,2.232,1.840833333,2.220833333,2.26,9.91,2.023333333,1.845,10.35833333,#N/A,#N/A
CSTM UN Equity,2050071524,14.47000027,55.83360439,4.231938193,2.266360288,1.96,1.96,1.918499,1.89,1.89,1.875123,0,3.079307563,1.210124475,1.206970786,5.43489769,1.348136959,1.02,1.36,#N/A,3.19,6.77,1.4,1.9175,#N/A,3.982083333,6.98,#N/A,2.0425,9.34,#N/A,#N/A
IOSP UW Equity,2797192217,112.9499969,75.32745363,8.835697996,7.112151607,5.3,5.3,5.402046,5.26,5.26,5.358557,1.85,1.088209661,-0.496478234,4.056807577,43.97498681,28.01821034,6.076666667,6.446666667,1.3325,#N/A,47.19,6.825,7.175,1.4925,#N/A,50.75,#N/A,#N/A,50.66,#N/A,#N/A
CLVT UN Equity,7422818798,11.01000023,3.791403566,-5.280988131,-6.27457283,-6.65,-6.65,-0.125113,-6.84,-6.84,-0.336288,0,0.579291401,0.300615821,0.661916029,6.948634188,-10.93986911,-0.201266667,0.745,0,#N/A,8.045,-0.059666667,0.865428571,0,#N/A,8.23,-0.069333333,0.886,8.74,0.018,1.09
JAMF UW Equity,2411966488,19.87000084,3.771180049,-0.70657249,-1.169849228,-1.2,-1.2,-1.140243,-1.2,-1.2,-1.145829,0,0.523175406,0.45887395,1.858248245,5.437304581,-2.932460448,-0.942,0.211375,#N/A,0.795,5.02,-1.2075,0.379828571,#N/A,0.9,5.27,-0.925,0.742,#N/A,#N/A,#N/A
GLNG UW Equity,2537820146,23.45000076,2.99816225,6.370920032,5.761805347,6.693973,7.506149,0.862559,6.693973,7.506149,0.862559,#N/A,1.159137211,-1.162421016,4.634083721,22.5860093,22.5860093,2.198333333,1.743392857,#N/A,3.45,27.16333333,2.676666667,2.6425,#N/A,3.66375,29.38,2.13,1.95,31.575,1.31,2.86
ENFN UN Equity,1364100436,11.97000027,1.685286675,-3.566762914,-3.637773687,-3.643824,-3.643824,-3.632283,-3.643824,-3.643824,-3.632283,0,0.007239788,-0.083297897,0.561938756,0.54059069,0.54059069,0.068666667,0.144333333,#N/A,0.185,0.625,0.179,0.255,#N/A,#N/A,0.615,#N/A,#N/A,0.44,#N/A,#N/A
URG UA Equity,295720959.5,1.320000052,8.72E-05,-0.074344423,-0.089354646,-0.058027,-0.058027,-0.058027,-0.058027,-0.058027,-0.058027,#N/A,-0.06806795,-0.074527979,0.178912341,0.298230559,0.298230559,-0.021,-0.015,#N/A,-0.04,#N/A,0.083,0.073,#N/A,0.051833333,#N/A,0.111,0.111,#N/A,0.105,0.105
RKLB UR Equity,2340256891,4.945000172,0.405472798,-0.209925679,-0.265622242,-0.203864,-0.203864,-0.201852,-0.203864,-0.203864,-0.203344,0,-0.237566162,-0.615522262,1.063374616,1.461323328,1.159028347,-0.21175,-0.194777778,#N/A,-0.19375,1.383333333,-0.2275,-0.1265875,#N/A,-0.0625,1.22,-0.051,0.07645,1.163333333,#N/A,0.3075
ALSN UN Equity,4162070070,45,27.5193662,9.46584507,7.842253521,5.2,5.2,5.067172,5.16,5.16,5.028721,0.82,6.142571522,4.727816901,1.925525879,8.151392889,-23.54490256,5.669318182,5.676666667,0.84,6.68,10.275,6.096666667,6.096666667,0.84,6.615,12.87,8.795,8.77175,11.734,12.58583333,12.58583333
ASTR UW Equity,167246574.7,0.625,0,-0.947955089,-0.980759777,-1.587471,-1.587471,-0.322374,-1.587471,-1.587471,-0.322374,0,-0.704226176,-0.940386672,1.235813659,1.659833107,1.370195043,-1.52,-1.52,#N/A,-0.72,#N/A,-0.49,-0.49,#N/A,-0.49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AGNC UW Equity,6645248759,11.56499958,-0.91433892,#N/A,-2.216014898,-2.41,-2.41,-2.41,-2.41,-2.41,-2.41,1.44,#N/A,#N/A,1.771667247,10.75878872,9.8433693,2.293636364,2.355714286,1.44,2.555,11.205,1.76,1.921666667,1.44,2.04,11.9675,#N/A,#N/A,#N/A,#N/A,#N/A
